StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
4,5935,-123.2484327,43.65923515,Bridge,Passable,370171,1
4,5956,-123.3798029,43.55598433,Culvert,Passable,108847.2,1
4,5966,-123.5873091,43.37796327,Culvert,Blocked,108847.2,0.1
4,6022,-123.2386513,43.70566846,Culvert,Unknown,108847.2,0.1
4,6028,-123.4433,43.4699,Falls,Blocked,455041.93,0.1
4,6052,-123.4684131,43.70504028,Culvert,Blocked,108847.2,0.1
4,6069,-123.3246382,43.52962954,Culvert,UnkAnad,108847.2,0.1
4,6071,-123.6287372,43.4500151,Culvert,Partial,108847.2,0.5
4,6183,-123.0075796,43.50498576,Culvert,Blocked,108847.2,0.1
4,6320,-123.1735992,43.40274943,Culvert,Blocked,108847.2,0.1
4,6339,-123.6025241,43.42263818,Culvert,Blocked,108847.2,0.1
4,6347,-123.0310564,43.42365914,Culvert,Blocked,108847.2,0.1
4,6375,-123.5909857,43.37608912,Culvert,Blocked,108847.2,0.1
4,6444,-123.5368011,43.68718928,Culvert,Blocked,108847.2,0.1
4,6463,-123.4525258,43.66890438,Culvert,Unknown,108847.2,0.1
